 В-1 МКРН.|СТР.34|САМАРСКАЯ ОБЛ.,ЖИГУЛЕВСК|ПОЛИКЛИНИКА №  2 ЦГБ ЖИГУЛЕВСКОЙ|Поликлиника - взрослая
КОММУНАРОВ УЛ.|4|КОСТРОМА|ГОР.ПОЛИКЛИНИКА №  3 ГБ №  2|Поликлиника - взрослая
КОММУНИСТИЧЕСКАЯ|21|ПЕРМСКАЯ ОБЛ.,СОЛИКАМСК|ПОЛИКЛИНИКА 'СОЛИКАМСКБУМПРОМ'|Поликлиника - взрослая
КОММУНИСТИЧЕСКАЯ|27|ЧУВАШИЯ,НОВОЧЕБОКСАРСК|ПОЛИКЛИНИКА №  1 ГБ НОВОЧЕБОКСАРСКА|Поликлиника - взрослая
КОММУНИСТИЧЕСКАЯ|2А|ЧЕЛЯБИНСК|ПОЛИКЛИНИКА КЛИНИЧЕСКАЯ ГОРОДСКАЯ №  7 МУЗ|Поликлиника - взрослая
КОММУНИСТИЧЕСКАЯ|59|ПЕРМЬ|МЕД.ЦЕНТР 'МЕДИС'|Медицинский центр - взрослый
КОММУНИСТИЧЕСКАЯ|63|МО,ЛЫТКАРИНО|ПОЛИКЛИНИКА №  2 ЦГБ ЛЫТКАРИНСКОЙ|Поликлиника - взрослая
КОММУНИСТИЧЕСКАЯ|7|МО,КУРОВСКОЕ|ПОЛИКЛИНИКА ПРИ ГБ КУРОВСКОЙ|Поликлиника - взрослая
КОММУНИСТИЧЕСКАЯ|91|БАШКОРТОСТАН,СТЕРЛИТАМАК|ПОЛИКЛИНИКА ГБ №  1|Поликлиника - взрослая
КОММУНИСТИЧЕСКАЯ УЛ.|7|ВОЛГОГРАД|ПОЛИКЛИНИКА №  1 ОКБ РЖД НА СТ.ВОЛГОГРАД-1|Поликлиника - взрослая
БОРОДИНСКИЙ ПР.|27|МО,КЛИН|ГОР.ПОЛИКЛИНИКА №  2|Поликлиника - взрослая
БОРЧАНИНОВА|5|ПЕРМЬ|АПТЕКА 'РОМАШКА'|Аптека
БОРЧАНИНОВА УЛ.|13|ПЕРМЬ|АПТЕКА 'ПЛАНЕТА ЗДОРОВЬЯ'|Аптека
БОТАНИЧЕСКАЯ|03.фев|САНКТ-ПЕТЕРБУРГ|ГОР.ПОЛИКЛИНИКА № 65 ФИЛИАЛ|Поликлиника - взрослая
БОТАНИЧЕСКИЙ ПЕР.|47|ВОРОНЕЖ|АПТЕКА 'СОЦИАЛЬНАЯ 20' №  5 ПРИ ГОР.ПОЛИКЛИНИКЕ №  3|Аптека
БОТАНИЧЕСКИЙ ПЕР.|47|ВОРОНЕЖ|ГОР.ПОЛИКЛИНИКА №  3|Поликлиника - взрослая
БОЧКОВА|-|МОСКВА|ГОР.ПОЛИКЛИНИКА № 98|Поликлиника - взрослая
БОЯРОВА|25 Б|ТОСНО|АЛЬЯНС ТОСНО|Медицинский центр - взрослый
БРАТЬЕВ ДРОЗДОВЫХ|8|КРАСНОДАР|ПОЛИКЛИНИКА БОЛЬНИЦЫ НА СТ.КРАСНОДАР|Поликлиника - взрослая
БРАТЬЕВ КАШИРИНЫХ|95В|ЧЕЛЯБИНСК|АПТЕКА 'КЛАССИКА' № 28|Сетевая аптека
БРОННАЯ.Б|3|МОСКВА|ГОР.ПОЛИКЛИНИКА №112|Поликлиника - взрослая
БРУСИЛОВА|3|ВОРОНЕЖ|АПТЕКА 'ЗДОРОВЫЙ ГОРОД' № 27|Сетевая аптека
БУДАЕВА|13|НАЛЬЧИК|ГОР.ПОЛИКЛИНИКА №  2|Поликлиника - взрослая
БУДЕННОГО Б-Р|16А|САМАРСКАЯ ОБЛ.,ТОЛЬЯТТИ|МЕД.ЦЕНТР 'МЕДИО'|Медицинский центр - взрослый
БУЙНАКСКАЯ УЛ.|2|РОСТОВ-НА-ДОНУ Г.|МЕД.ЦЕНТР АЛКОМ|Медицинский центр - взрослый
БУЛАТНИКОВСКИЙ ПР.|8|МОСКВА|ГОР.ПОЛИКЛИНИКА №125 ГУЗ|Поликлиника - взрослая
БУЛЬВАРНАЯ|37|СТАВРОПОЛЬСКИЙ КРАЙ,ПЯТИГОРСК|ГОР.ПОЛИКЛИНИКА №  1 МУЗ|Поликлиника - взрослая
БУЛЬВАРНАЯ|7|ОМСК|ПОЛИКЛИНИКА КАРДИОЛОГИЧЕСКАЯ ГКБ №  4 МУЗ|Поликлиника - взрослая
БУТОРИНА|3А|ЕКАТЕРИНБУРГ|КЛИНИКА 'ПАВЛОВА'|Поликлиника - взрослая
БУТЫРСКАЯ|86|МОСКВА|МСЧ № 17|Мед.сан.часть (поликлиника)
БУШМАКИНА|17|ПЕРМЬ|ГОР.ПОЛИКЛИНИКА №  8 ПОЛИКЛИНИЧЕСКОЕ ОТДЕЛЕНИЕ №  2 МУЗ|Поликлиника - взрослая
В.И.ЛЕНИНА ПР-Т|71|ВОЛГОГРАД|МСЧ ЗАВОДА БАРРИКАДЫ|Мед.сан.часть (поликлиника)
ВАВИЛОВА|12|НОВОСИБИРСК|ГОР.ПОЛИКЛИНИКА №  9 КОРПУС №  1|Поликлиника - взрослая
КОММУНЫ|65|ЧЕЛЯБИНСКАЯ ОБЛ.,КАСЛИ|ПОЛИКЛИНИКА ПРИ ЦРБ КАСЛИНСКОЙ|Поликлиника - взрослая
КОММУНЫ|66|ЧЕЛЯБИНСК|ПОЛИКЛИНИКА ГОСПИТАЛЯ №  1 МСЧ ГУВД|Мед.сан.часть (поликлиника)
КОМСОМОЛЬСКАЯ|15|ЧУВАШИЯ,ЯДРИН|ПОЛИКЛИНИКА ПРИ ЦРБ ЯДРИНСКОЙ|Поликлиника - взрослая
КОМСОМОЛЬСКАЯ|1Б|УЛАН-УДЭ|ГОР.ПОЛИКЛИНИКА №  6 ФИЛИАЛ №  3|Поликлиника - взрослая
КОМСОМОЛЬСКАЯ|230|МАЙКОП|ПОЛИКЛИНИКА РЕСПУБЛИКАНСКАЯ|Поликлиника - взрослая
КОМСОМОЛЬСКАЯ|3|МО,ЭЛЕКТРОСТАЛЬ|ГОР.ПОЛИКЛИНИКА ЦМСЧ № 21|Мед.сан.часть (поликлиника)
КОМСОМОЛЬСКАЯ|9|МО,ВОСКРЕСЕНСК|ПОЛИКЛИНИКА №  4 ПРИ ЦРБ Г.ВОСКРЕСЕНСК|Поликлиника - взрослая
КОМСОМОЛЬСКИЙ Б-Р|11|НИЖЕГОРОДСКАЯ ОБЛ.,АРЗАМАС|ГОР.ПОЛИКЛИНИКА №  2|Поликлиника - взрослая
КОМСОМОЛЬСКИЙ ПР-Т|130|ЧЕЛЯБИНСК|ГОР.ПОЛИКЛИНИКА №  5 ФИЛИАЛ|Поликлиника - взрослая
КОМСОМОЛЬСКИЙ ПР-Т|13А|МОСКВА|ЛДЦ №  9 МИН.ОБОРОНЫ РОССИИ ФГУ|Диагностический центр взрослый
КОМСОМОЛЬСКИЙ ПР-Т|22|МОСКВА|ГОР.ПОЛИКЛИНИКА № 17 МИН.ОБОРОНЫ РФ|Поликлиника - взрослая
КОМСОМОЛЬСКИЙ ПР-Т|93|КРАСНОДАРСКИЙ КРАЙ,АБИНСК|АПТЕКА 'АНКОР'|Аптека
КОРАБЕЛЬНАЯ|6|САНКТ-ПЕТЕРБУРГ|МСЧ 'НИВА-СВ'|Мед.сан.часть (поликлиника)
КОРАБЛЕСТРОИТЕЛЕЙ ПР-Т|26 К. 2|НИЖНИЙ НОВГОРОД|НАС АПТЕКА №  9 ФИЛИАЛ|Аптека
КОРАБЛЕСТРОИТЕЛЕЙ ПР-Т|9|НИЖНИЙ НОВГОРОД|НАС АПТЕКА № 54|Аптека
КОРОТКАЯ|12|КРАСНОДАР|ЗДРАВ.ПУНКТ ПРИ ГЛАВНОМ УПРАВЛЕНИИ БАНКА РОССИИ|Здравпункт
КОСМИЧЕСКИЙ ПР-Т|99 А|ОМСК|ГОР.ПОЛИКЛИНИКА №  7|Поликлиника - взрослая
КОМСОМОЛА|14|САНКТ-ПЕТЕРБУРГ|ГОР.ПОЛИКЛИНИКА № 54 ПОЛИКЛИНИЧЕСКОЕ ОТД.№ 16|Поликлиника - взрослая
КОМСОМОЛА|4|САНКТ-ПЕТЕРБУРГ|ЦЕНТР ПЛАНИРОВАНИЯ СЕМЬИ И РЕПРОДУКЦИИ|Медицинский центр - взрослый
КОМСОМОЛЬСКАЯ|13|БИРОБИДЖАН|ПОЛИКЛИНИКА ОКБ|Поликлиника - взрослая
КОМСОМОЛЬСКАЯ|19|УФА|ГОР.ПОЛИКЛИНИКА № 50|Поликлиника - взрослая
КОМСОМОЛЬСКАЯ|31|УФА|ГОР.ПОЛИКЛИНИКА № 33 ФИЛИАЛ|Поликлиника - взрослая
КОМСОМОЛЬСКАЯ|32|ТАТАРСТАН,РП АРСК|ПОЛИКЛИНИКА ПРИ ЦРБ АРСКАЯ|Поликлиника - взрослая
КОМСОМОЛЬСКАЯ|59Б|ЕКАТЕРИНБУРГ|МСЧ ВПО ГОУ УРАЛЬСКОГО ГТУ|Мед.сан.часть (поликлиника)
КОМСОМОЛЬСКАЯ|72|СВЕРДЛОВСКАЯ ОБЛ.,ИРБИТ|ПОЛИКЛИНИКА ЦГБ ИМ.ШЕСТОВСКИХ|Поликлиника - взрослая
КОМСОМОЛЬСКАЯ ПЛ.|1|КЕМЕРОВСКАЯ ОБЛ.,ТОПКИ|ПОЛИКЛИНИКА ПРИ БОЛЬНИЦЕ УЗЛОВОЙ НА СТ.ТОПКИ.|Поликлиника - взрослая
КОМСОМОЛЬСКИЙ ПР-Т|15В|ПЕРМЬ|ПОЛИКЛИНИКА ЦЕНТРА ЗРЕНИЯ 'ВИЗИОН'|Поликлиника - взрослая
КОМСОМОЛЬСКИЙ ПР-Т|36А|ЧЕЛЯБИНСК|ГОР.ПОЛИКЛИНИКА №  5 МУЗ|Поликлиника - взрослая
КОМСОМОЛЬСКИЙ ПР-Т|62|ТОМСК|ГОР.ПОЛИКЛИНИКА №  8|Поликлиника - взрослая
КООПЕРАТИВНАЯ|1А|НИЖЕГОРОДСКАЯ ОБЛ.,ПАВЛОВО|ПОЛИКЛИНИКА МСЧ 'ГИДРОАГРЕГАТ'|Мед.сан.часть (поликлиника)
КОРАБЛЕСТРОИТЕЛЕЙ ПР-Т|41296|НИЖНИЙ НОВГОРОД|АВИЦЕННА АПТЕКА|Аптека
ВАВИЛОВЫХ|14|САНКТ-ПЕТЕРБУРГ|ПОЛИКЛИНИКА ПРИ ГБ СВ.ПРЕПОДОБНОМУЧЕНИЦЫ ЕЛИЗАВЕТЫ|Поликлиника - взрослая
ВАЙЦЕХОВСКОГО УЛ.|6|ВОРОНЕЖ|АПТЕКА 'ГОРОДСКАЯ АПТЕКА' №  7 'ИРБИС' ООО|Аптека
ВАЛИ МАКСИМОВОЙ|56/1|АЛТАЙСКИЙ КРАЙ,БИЙСК|ПОЛИКЛИНИКА РЖД СТ.БИЙСК|Поликлиника - взрослая
ВАРШАВСКОЕ Ш.|125|МОСКВА|МЕД.ЦЕНТР МЕДЭП|Медицинский центр - взрослый
ВАСЕНКО|11|НИЖНИЙ НОВГОРОД|ПОЛИКЛИНИКА №  1 ГБ № 12|Поликлиника - взрослая
ВАСЕНКО|8|КРАСНОДАРСКИЙ КРАЙ,НОВОРОССИЙСК|ПОЛИКЛИНИКА БОЛЬНИЦЫ УЗЛОВОЙ НА СТ.НОВОРОССИЙСК|Поликлиника - взрослая
ВАСЕНКО|9|САНКТ-ПЕТЕРБУРГ|ГОР.ПОЛИКЛИНИКА № 54|Поликлиника - взрослая
ВАТУТИНА|-|МОСКВА|ГОР.ПОЛИКЛИНИКА ЦЕНТРАЛЬНАЯ № 72  МЧС РОССИИ|Поликлиника - взрослая
ВАТУТИНА|10Б|ТЮМЕНЬ|ГОР.ПОЛИКЛИНИКА №  8|Поликлиника - взрослая
ВЕДЕНЯПИНА|2Б|Г НИЖНИЙ НОВГОРОД|АПТЕЧНАЯ СЕТЬ 36,6 АПТЕКА 5200056|Аптека
ВЕЛОЗАВОДСКАЯ|40909|МОСКВА|ПОЛИКЛИНИКА ГКБ № 13|Поликлиника - взрослая
ВЕРНАДСКОГО ПР-Т|32/71|МОСКВА|АПТЕЧНЫЙ ПУНКТ 'ОЛИМП' №124|Сетевой аптечный пункт
ВЕРХНЕВОЛЖСКАЯ НАБ.|21|НИЖНИЙ НОВГОРОД|ПОЛИКЛИНИКА ГКБ №  3 ЦЕНТРА ГЕРОНТОЛОГИЧЕСКОГО НО ГУЗ|Поликлиника - взрослая
ВЕРХНИЕ ПОЛЯ|-|МОСКВА|МЕД.ЦЕНТР  АГАПЕ|Медицинский центр - взрослый
ВЕРШИНИНА|7|СВЕРДЛОВСКАЯ ОБЛ.,ПОЛЕВСКОЙ|МСЧ 'СЕВЕРСКИЙ ТРУБНЫЙ ЗАВОД' ОАО|Мед.сан.часть (поликлиника)
ВЕРЫ ВОЛОШИНОЙ|54|МО,МЫТИЩИ|ГОР.ПОЛИКЛИНИКА №  5|Поликлиника - взрослая
ВЕТЕРАНОВ ПР-Т|89 К.3|САНКТ-ПЕТЕРБУРГ|КДЦ № 85|Диагностический центр взрослый
ВИКУЛОВА|33 К.2|ЕКАТЕРИНБУРГ|МЕД.ЦЕНТР 'ПАРАЦЕЛЬС' ООО|Медицинский центр - взрослый
ВЛАДИМИРА НЕВСКОГО|63|ВОРОНЕЖ|АПТЕКА 'ДЕВМА'|Аптека
КОСМОНАВТОВ|18|ВОРОНЕЖСКАЯ ОБЛ.,НОВОВОРОНЕЖ|ПОЛИКЛИНИКА МСЧ № 33|Мед.сан.часть (поликлиника)
КОСМОНАВТОВ|5|ЧЕЛЯБИНСКАЯ ОБЛ.,ЗЛАТОУСТ|ГОР.ПОЛИКЛИНИКА ГБ №  1|Поликлиника - взрослая
КОСМОНАВТОВ ПР-Т|35|САНКТ-ПЕТЕРБУРГ|ГОР.ПОЛИКЛИНИКА № 51|Поликлиника - взрослая
КОСМОНАВТОВ ПР-Т|06.янв|РОСТОВ-НА-ДОНУ Г.|ГОР.ПОЛИКЛИНИКА №16 Г.РОСТОВА-НА-ДОНУ|Поликлиника - взрослая
КОСТИНА|4|НИЖНИЙ НОВГОРОД|КЛИНИКА ОФТАЛЬМОЛОГИЧЕСКАЯ 'ВИЗУС-1' ЗАО СП|Поликлиника - взрослая
КОСТЮШКО|6|САНКТ-ПЕТЕРБУРГ|ГОР.ПОЛИКЛИНИКА № 21|Поликлиника - взрослая
КОТОВСКОГО|27|САМАРСКАЯ ОБЛ.,ЧАПАЕВСК|ГОР.ПОЛИКЛИНИКА АМБУЛАТОРИЯ ВОП №  3|Поликлиника - взрослая
КОТОВСКОГО|52А/1|ТЮМЕНЬ|АПТЕКА 'ЗДРАВУШКА' №  3 ООО|Аптека
КОТОВСКОГО|52Б|ТЮМЕНЬ|АПТЕКА 'ФАКТУМ'|Аптека
КРАСИНА|15|КРАСНОДАР|КЛИНИКА ЕКАТЕРИНИНСКАЯ|Медицинский центр - взрослый
КРАСНАЯ|18|САРАТОВСКАЯ ОБЛ.,РТИЩЕВО|ПОЛИКЛИНИКА ПРИ ЦРБ|Поликлиника - взрослая
КРАСНАЯ|3|КРАСНОДАРСКИЙ КРАЙ,СТАНИЦА СТАРОМИНСКАЯ|ПОЛИКЛИНИКА ПРИ ЦРБ|Поликлиника - взрослая
КРАСНАЯ|85|МО,БРОННИЦЫ|ГОР.ПОЛИКЛИНИКА '21 НИИИ'|Поликлиника - взрослая
КРАСНАЯ НАБЕРЕЖНАЯ УЛ.|-|АСТРАХАНЬ|КЛИНИКА НОВАЯ КЛИНИКА|Поликлиника - взрослая
КРАСНАЯ УЛ.|48|МО,ЭЛЕКТРОСТАЛЬ|МСЧ З-ДА 'ЭЛЕКТРОСТАЛЬ'|Мед.сан.часть (поликлиника)
КРАСНОАРМЕЙСКАЯ|103|ТОМСК|АПТЕКА 'ЖИВАЯ АПТЕКА' №  2|Аптека
КРАСНОАРМЕЙСКАЯ|115|КЕМЕРОВО|ГОР.ПОЛИКЛИНИКА № 10 МЕЖВУЗОВСКАЯ СТУДЕНЧЕСКАЯ|Поликлиника - взрослая
КРАСНОАРМЕЙСКАЯ|18|МОСКВА|ГОР.ПОЛИКЛИНИКА № 62|Поликлиника - взрослая
КРАСНОАРМЕЙСКАЯ|30|ВЛАДИМИР|ГОР.ПОЛИКЛИНИКА № 78  ВОЕННАЯ|Поликлиника - взрослая
КРАСНОАРМЕЙСКАЯ|4|СТАВРОПОЛЬСКИЙ КРАЙ,КИСЛОВОДСК|КЛИНИКА 'ЭЛОРМА' ООО|Поликлиника - взрослая
КРАСНОАРМЕЙСКАЯ|45|ВЛАДИМИР|АПТЕКА №122|Аптека
КРАСНОАРМЕЙСКАЯ|8А|НИЖЕГОРОДСКАЯ ОБЛ.,ДЗЕРЖИНСК|ГОР.ПОЛИКЛИНИКА №  4|Поликлиника - взрослая
КРАСНОАРМЕЙСКАЯ|93|ТАТАРСТАН,С.АПАСТОВО|ПОЛИКЛИНИКА ПРИ ЦРБ|Поликлиника - взрослая
КОРНЕЕВА|6|САНКТ-ПЕТЕРБУРГ|МЕД.ЦЕНТР 'ГРАНТИ-МЕД'|Медицинский центр - взрослый
КОРОЛЕВА ПР-Т|10 К.2|ОМСК|ГОР.ПОЛИКЛИНИКА №  4|Поликлиника - взрослая
КОРОЛЕВА ПР-Т|5|САНКТ-ПЕТЕРБУРГ|ГОР.ПОЛИКЛИНИКА №102|Поликлиника - взрослая
КОРОЛЕНКО|7|ЕКАТЕРИНБУРГ|ЦЕНТР ФЛЕБОЛОГИИ|Медицинский центр - взрослый
КОСМОНАВТОВ|14|КАЗАНЬ|АПТЕКА 'КАЗАНСКИЕ АПТЕКИ' № 39 'ФАРМ АРТ' ООО|Сетевая аптека
КОСМОНАВТОВ|80|ЕКАТЕРИНБУРГ|АПТЕКА 'АВИЦЕННА-3'|Аптека
КОСМОНАВТОВ Ш.|359|ПЕРМЬ|ПОЛИКЛИНИКА ЦРБ ПЕРМСКОГО Р-НА|Поликлиника - взрослая
КОСТИНА|4|НИЖНИЙ НОВГОРОД|МЕД.ЦЕНТР 'КЛИНИКА СЕМЕЙНОГО ВРАЧА' ЗАО|Медицинский центр - взрослый
КОСТЮКОВА|16|БЕЛГОРОД|ГОР.ПОЛИКЛИНИКА №  6 МУЗ|Поликлиника - взрослая
КРАВЧЕНКО|14|МОСКВА|ГОР.ПОЛИКЛИНИКА № 11 ГУЗ|Поликлиника - взрослая
КРАСНАЯ|34|НИЖЕГОРОДСКАЯ ОБЛ.,С.Б.БОЛДИНО|ПОЛИКЛИНИКА ЦРБ|Поликлиника - взрослая
КРАСНАЯ|59|КРАСНОДАР|ЗДРАВ.ПУНКТ КРАСНОДАРСКОГО ГОРОДСКОГО УЗЛА ЭЛЕКТРОСВЯЗИ|Здравпункт
КРАСНАЯ|62|КРАСНОДАРСКИЙ КРАЙ,СТАНИЦА МИНГРЕЛЬСКАЯ|ПОЛИКЛИНИКА ПРИ БОЛЬНИЦЕ УЧАСТКОВОЙ МИНГРЕЛЬСКОЙ|Поликлиника - взрослая
КРАСНАЯ|84|КРАСНОДАРСКИЙ КРАЙ,БЕЛОРЕЧЕНСК|АПТЕКА № 97|Аптека
КРАСНАЯ/ПУШКИНА|13/50|КРАСНОДАРСКИЙ КРАЙ,ЛАБИНСК|АПТЕКА 'АПТЕКА' ФИЛИАЛ №  3|Аптека
КРАСНОАРМЕЙСКАЯ|143|САМАРА|ГОР.ПОЛИКЛИНИКА № 13 ОТДЕЛЕНИЕ ВОССТАНОВИТЕЛЬНОГО ЛЕЧЕНИЯ|Поликлиника - взрослая
КРАСНОГВАРДЕЙЦЕВ|47|ПЕРМСКАЯ ОБЛ.,КУНГУР|ПОЛИКЛИНИКА БОЛЬНИЦЫ ЛИНЕЙНОЙ НА СТ.КУНГУР|Поликлиника - взрослая
КРАСНОГО ЗНАМЕНИ ПР-КТ, 47|-|ВЛАДИВОСТОК Г|ТЕРАПЕВТИЧЕСКОЕ|Поликлиника взр.
КРАСНОДАРСКАЯ|63|МОСКВА|ГОР.ПОЛИКЛИНИКА №189|Поликлиника - взрослая
КРАСНОДАРСКАЯ УЛ., 9|-|ХАБАРОВСК Г|ЦЕНТР АЛЛЕРГ.И ИММУНОЛ.ККБ №1|Мед.центр взр.
КРАСНОЗНАМЕННАЯ|8|ОМСК|ГОР.ПОЛИКЛИНИКА № 16|Поликлиника - взрослая
КРАСНОПРЕСНЕНСКАЯ|20|ВОЛГОГРАД|ПОЛИКЛИНИКА ГКБ № 11|Поликлиника - взрослая
КРАСНОПРУДНАЯ|-|МОСКВА|КЛИНИКА ДОКТОРА ИОНОВОЙ|Поликлиника - взрослая
КРАСНОПРУДНАЯ|18|МОСКВА|ЗДРАВ.ПУНКТ ПОЛИКЛИНИКИ МОСКОВСКОЙ ЖЕЛЕЗНОЙ ДОРОГИ|Здравпункт
КРАСНЫЙ ПР-Т|24|НОВОСИБИРСК|МЕД.ЦЕНТР 'СЕМЕЙНАЯ ВРАЧЕБНАЯ ПРАКТИКА'|Медицинский центр - взрослый
КРАСНЫЙ ПР-Т|52|НОВОСИБИРСК|ЦЕНТР МЕДИКО-КОНСУЛЬТАЦИОННЫЙ ГМУ НОВОСИБИРСКОГО|Медицинский центр - взрослый
КРАСНЫЙ ПУТЬ|7|ОМСК|АПТЕКА ПРИ УВД|Аптека
КРАСНЫЙ ПУТЬ УЛ.|145А|ОМСК|АПТЕКА 'ОМСКОЕ ЛЕКАРСТВО' №173|Аптека
КРАСНЫХ ЗОРИ|16.фев|НИЖЕГОРОДСКАЯ ОБЛ.,ВЫКСА|ПОЛИКЛИНИКА ПРИ ЦРБ|Поликлиника - взрослая
КРАСНЫХ КОМАНДИРОВ УЛ.|45|САНКТ-ПЕТЕРБУРГ|ПОЛИКЛИНИКА № 69 ГБ № 40|Поликлиника - взрослая
КРАСНЫХ ПАРТИЗАН|6 К.2|КРАСНОДАР|ЛДЦ МНОГОПРОФИЛЬНЫЙ ПОЛИКЛИНИКИ 'СКАЛ' ГБ №  2 МУЗ|Диагностический центр взрослый
КРАСНЫХ ПАРТИЗАН|06.фев|КРАСНОДАР|ЦЕНТР ПУЛЬМОНОЛОГИЧЕСКИЙ ПРИ ПОЛИКЛИНИКЕ 'СКАЛ'|Медицинский центр - взрослый
КРЕПОСТНАЯ|85|АНАПА|ПОЛИКЛИНИКА ГБ Г.АНАПЫ|Поликлиника - взрослая
КРУПСКОЙ|3|ЧЕЛЯБИНСКАЯ ОБЛ.,ТРОИЦК|ПОЛИКЛИНИКА ПРИ ЦРБ ФИЛИАЛ|Поликлиника - взрослая
